-6,1,1
1,2,1
8,3,1
14,4,1
21,5,1
28,6,1
34,7,1
41,8,1
48,9,1
54,10,1
61,11,1
68,12,1
74,13,1
81,14,1
87,15,1
94,16,1
101,17,1
107,18,1
114,19,1
121,20,1
127,21,1
134,22,1
141,23,1
147,24,1
154,25,1
160,26,1
167,27,1
174,28,1
180,29,1
187,30,1
194,31,1
200,32,1
207,33,1
214,34,1
220,35,1
227,36,1
234,37,1
240,38,1
247,39,1
253,40,1
260,41,1
267,42,1
273,43,1
280,44,1
287,45,1
293,46,1
300,47,1
307,48,1
313,49,1
320,50,1
327,51,1
333,52,1
340,53,1
346,54,1
353,55,1
360,56,1
366,57,1
373,58,1
380,59,1
386,60,1
393,61,1
400,62,1
406,63,1
413,64,1
419,65,1
426,66,1
433,67,1
439,68,1
446,69,1
453,70,1
459,71,1
466,72,1
473,73,1
479,74,1
486,75,1
493,76,1
499,77,1
506,78,1
512,79,1
519,80,1
