-7,1,2
0,2,2
7,3,2
13,4,2
20,5,2
26,6,2
33,7,2
40,8,2
46,9,2
53,10,2
60,11,2
66,12,2
73,13,2
80,14,2
86,15,2
93,16,2
100,17,2
106,18,2
113,19,2
119,20,2
126,21,2
133,22,2
139,23,2
146,24,2
153,25,2
159,26,2
166,27,2
173,28,2
179,29,2
186,30,2
192,31,2
199,32,2
206,33,2
212,34,2
219,35,2
226,36,2
232,37,2
239,38,2
246,39,2
252,40,2
259,41,2
266,42,2
272,43,2
279,44,2
285,45,2
292,46,2
299,47,2
305,48,2
312,49,2
319,50,2
325,51,2
332,52,2
339,53,2
345,54,2
352,55,2
359,56,2
365,57,2
372,58,2
378,59,2
385,60,2
392,61,2
398,62,2
405,63,2
412,64,2
418,65,2
425,66,2
432,67,2
438,68,2
445,69,2
451,70,2
458,71,2
465,72,2
471,73,2
478,74,2
485,75,2
491,76,2
498,77,2
505,78,2
511,79,2
518,80,2
525,81,2
531,82,2
538,83,2
544,84,2
551,85,2
558,86,2
564,87,2
571,88,2
578,89,2
584,90,2
591,91,2
598,92,2
604,93,2
611,94,2
617,95,2
624,96,2
631,97,2
637,98,2
644,99,2
651,100,2
657,101,2
664,102,2
671,103,2
677,104,2
684,105,2
691,106,2
697,107,2
704,108,2
710,109,2
717,110,2
724,111,2
730,112,2
737,113,2
744,114,2
750,115,2
757,116,2
764,117,2
770,118,2
777,119,2
784,120,2
790,121,2
797,122,2
803,123,2
810,124,2
817,125,2
823,126,2
830,127,2
837,128,2
843,129,2
850,130,2
857,131,2
863,132,2
870,133,2
876,134,2
883,135,2
890,136,2
896,137,2
903,138,2
910,139,2
916,140,2
923,141,2
930,142,2
936,143,2
943,144,2
950,145,2
956,146,2
963,147,2
969,148,2
976,149,2
983,150,2
989,151,2
996,152,2
1003,153,2
1009,154,2
1016,155,2
1023,156,2
1029,157,2
1036,158,2
1042,159,2
1049,160,2
1056,161,2
1062,162,2
1069,163,2
1076,164,2
1082,165,2
1089,166,2
1096,167,2
1102,168,2
1109,169,2
1116,170,2
1122,171,2
1129,172,2
1135,173,2
1142,174,2
1149,175,2
1155,176,2
1162,177,2
1169,178,2
1175,179,2
1182,180,2
1189,181,2
1195,182,2
1202,183,2
1208,184,2
1215,185,2
1222,186,2
1228,187,2
1235,188,2
1242,189,2
1248,190,2
1255,191,2
1262,192,2
1268,193,2
1275,194,2
1282,195,2
1288,196,2
1295,197,2
1301,198,2
1308,199,2
1315,200,2
1321,201,2
1328,202,2
1335,203,2
1341,204,2
1348,205,2
1355,206,2
1361,207,2
1368,208,2
1375,209,2
1381,210,2
1388,211,2
1394,212,2
1401,213,2
1408,214,2
1414,215,2
1421,216,2
1428,217,2
1434,218,2
1448,220,2
1454,221,2
1461,222,2
1467,223,2
1474,224,2
1481,225,2
1487,226,2
1494,227,2
1501,228,2
1507,229,2
1514,230,2
1521,231,2
1527,232,2
1534,233,2
1541,234,2
1547,235,2
1554,236,2
1560,237,2
1567,238,2
1574,239,2
1580,240,2
1587,241,2
1594,242,2
1600,243,2
1607,244,2
1614,245,2
1620,246,2
1627,247,2
1633,248,2
1647,250,2
1653,251,2
1660,252,2
1667,253,2
1673,254,2
1680,255,2
1687,256,2
1693,257,2
1700,258,2
1707,259,2
1713,260,2
1720,261,2
1726,262,2
1733,263,2
1740,264,2
1746,265,2
1753,266,2
1760,267,2
1766,268,2
1773,269,2
1780,270,2
1786,271,2
1793,272,2
1800,273,2
1806,274,2
1813,275,2
1819,276,2
1826,277,2
1833,278,2
1839,279,2
1846,280,2
1853,281,2
1859,282,2
1866,283,2
1873,284,2
1879,285,2
1886,286,2
1892,287,2
1899,288,2
1906,289,2
1912,290,2
1919,291,2
1926,292,2
1932,293,2
1939,294,2
1946,295,2
1952,296,2
1959,297,2
1966,298,2
1972,299,2
1979,300,2
1985,301,2
1992,302,2
1999,303,2
2005,304,2
2012,305,2
2019,306,2
2025,307,2
2032,308,2
2039,309,2
2045,310,2
2052,311,2
2058,312,2
2065,313,2
2072,314,2
2078,315,2
2085,316,2
2092,317,2
2098,318,2
2105,319,2
2112,320,2
2118,321,2
2125,322,2
2132,323,2
2138,324,2
2145,325,2
2151,326,2
2158,327,2
2165,328,2
2171,329,2
2178,330,2
2185,331,2
2191,332,2
2198,333,2
2205,334,2
2211,335,2
2218,336,2
2225,337,2
2231,338,2
2238,339,2
2244,340,2
2251,341,2
2258,342,2
2264,343,2
2271,344,2
2278,345,2
2284,346,2
2291,347,2
2298,348,2
2304,349,2
2311,350,2
2317,351,2
2324,352,2
2331,353,2
2337,354,2
2344,355,2
2351,356,2
2357,357,2
2364,358,2
2371,359,2
2377,360,2
2384,361,2
2391,362,2
2397,363,2
2404,364,2
2410,365,2
2417,366,2
2424,367,2
2430,368,2
2444,370,2
2450,371,2
2457,372,2
2464,373,2
2470,374,2
2477,375,2
2483,376,2
2490,377,2
2497,378,2
2503,379,2
2510,380,2
2517,381,2
2523,382,2
2530,383,2
2537,384,2
2543,385,2
2550,386,2
2557,387,2
2563,388,2
2570,389,2
2576,390,2
2583,391,2
2590,392,2
2596,393,2
2603,394,2
2610,395,2
2616,396,2
2623,397,2
2630,398,2
2643,400,2
2650,401,2
2656,402,2
2663,403,2
2669,404,2
2676,405,2
2683,406,2
2689,407,2
2696,408,2
2703,409,2
2709,410,2
2716,411,2
2723,412,2
2729,413,2
2736,414,2
2742,415,2
2749,416,2
2756,417,2
2762,418,2
2769,419,2
2776,420,2
2782,421,2
2789,422,2
2796,423,2
