-3,1,2
3,2,2
10,3,2
16,4,2
23,5,2
30,6,2
36,7,2
43,8,2
50,9,2
56,10,2
63,11,2
70,12,2
76,13,2
83,14,2
89,15,2
96,16,2
103,17,2
109,18,2
116,19,2
123,20,2
129,21,2
136,22,2
143,23,2
149,24,2
156,25,2
163,26,2
169,27,2
176,28,2
182,29,2
189,30,2
196,31,2
202,32,2
209,33,2
216,34,2
222,35,2
229,36,2
236,37,2
242,38,2
249,39,2
256,40,2
262,41,2
269,42,2
275,43,2
282,44,2
289,45,2
295,46,2
302,47,2
309,48,2
315,49,2
322,50,2
329,51,2
335,52,2
342,53,2
348,54,2
355,55,2
362,56,2
368,57,2
375,58,2
382,59,2
388,60,2
395,61,2
402,62,2
408,63,2
415,64,2
422,65,2
428,66,2
435,67,2
441,68,2
448,69,2
455,70,2
461,71,2
468,72,2
475,73,2
481,74,2
488,75,2
495,76,2
501,77,2
508,78,2
514,79,2
521,80,2
528,81,2
534,82,2
541,83,2
548,84,2
554,85,2
561,86,2
568,87,2
574,88,2
581,89,2
588,90,2
594,91,2
601,92,2
607,93,2
614,94,2
621,95,2
627,96,2
634,97,2
641,98,2
647,99,2
654,100,2
661,101,2
667,102,2
674,103,2
681,104,2
687,105,2
694,106,2
700,107,2
707,108,2
714,109,2
720,110,2
727,111,2
734,112,2
740,113,2
747,114,2
754,115,2
760,116,2
767,117,2
773,118,2
787,120,2
793,121,2
807,123,2
813,124,2
827,126,2
833,127,2
847,129,2
853,130,2
860,131,2
866,132,2
873,133,2
880,134,2
886,135,2
893,136,2
900,137,2
906,138,2
913,139,2
920,140,2
926,141,2
933,142,2
939,143,2
946,144,2
953,145,2
959,146,2
966,147,2
973,148,2
979,149,2
986,150,2
993,151,2
999,152,2
1006,153,2
1013,154,2
1019,155,2
1026,156,2
1032,157,2
1039,158,2
1046,159,2
1052,160,2
1059,161,2
1066,162,2
1072,163,2
1079,164,2
1086,165,2
1092,166,2
1099,167,2
1105,168,2
1112,169,2
1119,170,2
1125,171,2
1132,172,2
1139,173,2
1145,174,2
1152,175,2
1159,176,2
1165,177,2
1172,178,2
1179,179,2
1185,180,2
1192,181,2
1198,182,2
1205,183,2
1212,184,2
1218,185,2
1225,186,2
1232,187,2
1238,188,2
1245,189,2
1252,190,2
1258,191,2
1265,192,2
1272,193,2
1278,194,2
1285,195,2
1291,196,2
1298,197,2
1305,198,2
1311,199,2
1318,200,2
1325,201,2
1331,202,2
1338,203,2
1345,204,2
1351,205,2
1358,206,2
1364,207,2
1371,208,2
1378,209,2
1384,210,2
1391,211,2
1398,212,2
1404,213,2
1411,214,2
1418,215,2
1424,216,2
1431,217,2
1438,218,2
1444,219,2
1451,220,2
1457,221,2
1464,222,2
1471,223,2
1477,224,2
1484,225,2
1491,226,2
1497,227,2
1504,228,2
1511,229,2
1517,230,2
1524,231,2
1530,232,2
1537,233,2
1544,234,2
1550,235,2
1557,236,2
1564,237,2
1570,238,2
1577,239,2
1584,240,2
1590,241,2
1597,242,2
1604,243,2
1610,244,2
1617,245,2
1623,246,2
1630,247,2
1637,248,2
1643,249,2
1650,250,2
1657,251,2
1663,252,2
1670,253,2
1677,254,2
1683,255,2
1690,256,2
1697,257,2
1703,258,2
1710,259,2
1716,260,2
1723,261,2
1730,262,2
1736,263,2
1743,264,2
1750,265,2
1756,266,2
1763,267,2
1770,268,2
1776,269,2
1783,270,2
1789,271,2
1796,272,2
1803,273,2
1809,274,2
1816,275,2
1823,276,2
1829,277,2
1836,278,2
1843,279,2
1849,280,2
1856,281,2
1863,282,2
1869,283,2
1876,284,2
1882,285,2
1889,286,2
1896,287,2
1902,288,2
1909,289,2
1916,290,2
1922,291,2
1929,292,2
1936,293,2
1942,294,2
1949,295,2
1955,296,2
1962,297,2
1969,298,2
1975,299,2
1982,300,2
1989,301,2
1995,302,2
2002,303,2
2009,304,2
2015,305,2
2022,306,2
2029,307,2
2042,309,2
2048,310,2
2062,312,2
2068,313,2
2075,314,2
2082,315,2
2088,316,2
2095,317,2
2102,318,2
2108,319,2
2115,320,2
2122,321,2
2128,322,2
2135,323,2
2141,324,2
2148,325,2
2155,326,2
2161,327,2
2168,328,2
2175,329,2
2181,330,2
2188,331,2
2195,332,2
2201,333,2
2208,334,2
2214,335,2
2221,336,2
2228,337,2
2234,338,2
2241,339,2
2248,340,2
2254,341,2
2261,342,2
2268,343,2
2274,344,2
2281,345,2
2288,346,2
2294,347,2
2301,348,2
2307,349,2
2314,350,2
2321,351,2
2327,352,2
2334,353,2
2341,354,2
2347,355,2
2354,356,2
2361,357,2
2367,358,2
2374,359,2
2380,360,2
2387,361,2
2394,362,2
2400,363,2
2407,364,2
2414,365,2
2420,366,2
2427,367,2
2434,368,2
2440,369,2
2447,370,2
2454,371,2
2460,372,2
2467,373,2
2473,374,2
2480,375,2
2487,376,2
2493,377,2
2500,378,2
2507,379,2
2513,380,2
2520,381,2
2527,382,2
2533,383,2
2540,384,2
2547,385,2
2553,386,2
2560,387,2
2566,388,2
2573,389,2
2580,390,2
2586,391,2
2593,392,2
2600,393,2
2606,394,2
2613,395,2
2620,396,2
2626,397,2
2633,398,2
2639,399,2
2646,400,2
2653,401,2
2659,402,2
2666,403,2
2673,404,2
2679,405,2
2686,406,2
2693,407,2
2699,408,2
2706,409,2
2713,410,2
2719,411,2
2726,412,2
2732,413,2
2739,414,2
2746,415,2
2752,416,2
2759,417,2
2766,418,2
2772,419,2
2779,420,2
2786,421,2
2792,422,2
2799,423,2
2805,424,2
2812,425,2
2819,426,2
2825,427,2
2832,428,2
2839,429,2
2845,430,2
2852,431,2
2859,432,2
2865,433,2
2872,434,2
2879,435,2
2885,436,2
2892,437,2
2898,438,2
2905,439,2
2912,440,2
2918,441,2
2925,442,2
2932,443,2
2938,444,2
2945,445,2
2952,446,2
2958,447,2
2965,448,2
2971,449,2
2978,450,2
2985,451,2
2991,452,2
2998,453,2
3005,454,2
3011,455,2
3018,456,2
3025,457,2
3031,458,2
3038,459,2
3045,460,2
3051,461,2
3058,462,2
3064,463,2
3071,464,2
3078,465,2
3084,466,2
3091,467,2
3098,468,2
3104,469,2
3111,470,2
3118,471,2
3124,472,2
3131,473,2
3138,474,2
3144,475,2
3151,476,2
3157,477,2
3164,478,2
3171,479,2
3177,480,2
3184,481,2
3191,482,2
3197,483,2
3204,484,2
3211,485,2
3217,486,2
3224,487,2
3230,488,2
3237,489,2
3244,490,2
3250,491,2
3257,492,2
3264,493,2
3270,494,2
3277,495,2
3284,496,2
3290,497,2
3297,498,2
3304,499,2
3310,500,2
3317,501,2
3323,502,2
3330,503,2
3337,504,2
3343,505,2
3350,506,2
3357,507,2
3363,508,2
3370,509,2
3377,510,2
3383,511,2
3390,512,2
3396,513,2
3403,514,2
3410,515,2
3416,516,2
3423,517,2
3430,518,2
3436,519,2
3443,520,2
3450,521,2
3456,522,2
3463,523,2
3470,524,2
3476,525,2
3483,526,2
3489,527,2
3496,528,2
