-2,1,2
5,2,2
12,3,2
18,4,2
25,5,2
32,6,2
38,7,2
45,8,2
52,9,2
58,10,2
65,11,2
71,12,2
78,13,2
85,14,2
91,15,2
105,17,2
111,18,2
118,19,2
125,20,2
131,21,2
138,22,2
144,23,2
151,24,2
158,25,2
164,26,2
171,27,2
178,28,2
184,29,2
191,30,2
204,32,2
211,33,2
218,34,2
224,35,2
231,36,2
237,37,2
244,38,2
251,39,2
257,40,2
264,41,2
271,42,2
277,43,2
284,44,2
291,45,2
297,46,2
311,48,2
317,49,2
324,50,2
330,51,2
337,52,2
344,53,2
350,54,2
357,55,2
364,56,2
370,57,2
377,58,2
384,59,2
390,60,2
397,61,2
403,62,2
410,63,2
417,64,2
423,65,2
430,66,2
437,67,2
443,68,2
450,69,2
457,70,2
463,71,2
470,72,2
477,73,2
483,74,2
490,75,2
496,76,2
503,77,2
510,78,2
516,79,2
523,80,2
530,81,2
536,82,2
543,83,2
550,84,2
556,85,2
563,86,2
569,87,2
576,88,2
583,89,2
589,90,2
596,91,2
609,93,2
616,94,2
623,95,2
629,96,2
636,97,2
643,98,2
649,99,2
656,100,2
662,101,2
669,102,2
676,103,2
682,104,2
689,105,2
696,106,2
702,107,2
709,108,2
716,109,2
722,110,2
729,111,2
736,112,2
742,113,2
749,114,2
755,115,2
762,116,2
769,117,2
775,118,2
782,119,2
789,120,2
795,121,2
802,122,2
809,123,2
815,124,2
822,125,2
828,126,2
835,127,2
842,128,2
848,129,2
855,130,2
862,131,2
868,132,2
875,133,2
882,134,2
888,135,2
895,136,2
902,137,2
908,138,2
915,139,2
921,140,2
928,141,2
935,142,2
941,143,2
948,144,2
955,145,2
961,146,2
968,147,2
975,148,2
981,149,2
988,150,2
994,151,2
1001,152,2
1008,153,2
1014,154,2
1021,155,2
1028,156,2
1034,157,2
1041,158,2
1048,159,2
1054,160,2
1061,161,2
1068,162,2
1074,163,2
1081,164,2
1087,165,2
1094,166,2
1101,167,2
1107,168,2
1114,169,2
1121,170,2
1127,171,2
1134,172,2
1141,173,2
1147,174,2
1154,175,2
1161,176,2
1167,177,2
1174,178,2
1180,179,2
1187,180,2
