-1,1,1
6,2,1
13,3,1
19,4,1
26,5,1
33,6,1
39,7,1
46,8,1
53,9,1
59,10,1
66,11,1
72,12,1
79,13,1
86,14,1
92,15,1
99,16,1
106,17,1
112,18,1
119,19,1
126,20,1
132,21,1
139,22,1
145,23,1
152,24,1
159,25,1
165,26,1
172,27,1
179,28,1
185,29,1
192,30,1
199,31,1
205,32,1
212,33,1
219,34,1
225,35,1
232,36,1
238,37,1
245,38,1
252,39,1
258,40,1
265,41,1
272,42,1
278,43,1
285,44,1
292,45,1
298,46,1
305,47,1
311,48,1
318,49,1
325,50,1
331,51,1
338,52,1
345,53,1
351,54,1
358,55,1
365,56,1
371,57,1
378,58,1
385,59,1
391,60,1
398,61,1
404,62,1
411,63,1
418,64,1
424,65,1
431,66,1
438,67,1
444,68,1
451,69,1
458,70,1
464,71,1
471,72,1
477,73,1
484,74,1
491,75,1
497,76,1
504,77,1
511,78,1
517,79,1
524,80,1
531,81,1
537,82,1
544,83,1
551,84,1
557,85,1
564,86,1
570,87,1
577,88,1
584,89,1
590,90,1
597,91,1
604,92,1
610,93,1
617,94,1
624,95,1
630,96,1
637,97,1
644,98,1
650,99,1
657,100,1
663,101,1
670,102,1
677,103,1
683,104,1
690,105,1
697,106,1
703,107,1
710,108,1
717,109,1
723,110,1
730,111,1
736,112,1
743,113,1
750,114,1
756,115,1
763,116,1
770,117,1
776,118,1
783,119,1
790,120,1
796,121,1
803,122,1
810,123,1
816,124,1
823,125,1
829,126,1
836,127,1
843,128,1
849,129,1
856,130,1
863,131,1
869,132,1
876,133,1
883,134,1
889,135,1
896,136,1
902,137,1
909,138,1
916,139,1
922,140,1
929,141,1
936,142,1
942,143,1
949,144,1
956,145,1
962,146,1
969,147,1
976,148,1
982,149,1
989,150,1
995,151,1
1002,152,1
1009,153,1
1015,154,1
1022,155,1
1029,156,1
1035,157,1
1042,158,1
1049,159,1
1055,160,1
1062,161,1
1069,162,1
1075,163,1
1082,164,1
1088,165,1
1095,166,1
1102,167,1
1108,168,1
1115,169,1
1122,170,1
1128,171,1
1135,172,1
1142,173,1
1148,174,1
1155,175,1
1161,176,1
1168,177,1
1175,178,1
1181,179,1
1188,180,1
1195,181,1
1201,182,1
1208,183,1
1215,184,1
1221,185,1
1228,186,1
1235,187,1
1241,188,1
1248,189,1
1254,190,1
1261,191,1
1268,192,1
1274,193,1
1281,194,1
1288,195,1
1294,196,1
1301,197,1
1308,198,1
1314,199,1
1321,200,1
1327,201,1
1334,202,1
1341,203,1
1347,204,1
1354,205,1
1361,206,1
1367,207,1
1374,208,1
1381,209,1
1387,210,1
1394,211,1
1401,212,1
1407,213,1
1414,214,1
1420,215,1
1427,216,1
1434,217,1
1440,218,1
1447,219,1
1454,220,1
1460,221,1
1467,222,1
1474,223,1
1480,224,1
1487,225,1
1494,226,1
1500,227,1
1507,228,1
1513,229,1
1520,230,1
1527,231,1
1533,232,1
1540,233,1
1547,234,1
1553,235,1
1560,236,1
1567,237,1
1573,238,1
1580,239,1
1586,240,1
1593,241,1
1600,242,1
1606,243,1
1613,244,1
1620,245,1
1626,246,1
1633,247,1
1640,248,1
1646,249,1
1653,250,1
1660,251,1
1666,252,1
1673,253,1
1679,254,1
1686,255,1
1693,256,1
1699,257,1
1706,258,1
1713,259,1
1719,260,1
1726,261,1
1733,262,1
1739,263,1
1746,264,1
1752,265,1
1759,266,1
1766,267,1
1772,268,1
1779,269,1
1786,270,1
1792,271,1
1799,272,1
1806,273,1
1812,274,1
1819,275,1
1826,276,1
1832,277,1
1839,278,1
1845,279,1
1852,280,1
1859,281,1
1865,282,1
1872,283,1
1879,284,1
1885,285,1
1892,286,1
1899,287,1
1905,288,1
1912,289,1
1919,290,1
1925,291,1
1932,292,1
1938,293,1
1945,294,1
1952,295,1
1958,296,1
1965,297,1
1972,298,1
1978,299,1
1985,300,1
1992,301,1
1998,302,1
2005,303,1
2011,304,1
2018,305,1
2025,306,1
2031,307,1
2038,308,1
2045,309,1
2051,310,1
2058,311,1
2065,312,1
2071,313,1
